Date,Open,High,Low,Close,Adj Close,Volume
2007-06-01,68.58000183105469,68.77999877929688,64.5,64.5199966430664,37.116943359375,77995
2007-06-04,65.4000015258789,68.0,65.4000015258789,67.5999984741211,38.8888053894043,29665
2007-06-05,68.4000015258789,73.73999786376953,66.19999694824219,71.0,40.84474563598633,81225
2007-06-06,72.0,79.0,71.2300033569336,73.9000015258789,42.513057708740234,245325
2007-06-07,75.95999908447266,77.4000015258789,73.44999694824219,74.7699966430664,43.0135498046875,99470
2007-06-08,73.22000122070312,79.19999694824219,73.22000122070312,76.69999694824219,44.123836517333984,121900
2007-06-11,80.0,82.87999725341797,78.0,78.6500015258789,45.245635986328125,255610
2007-06-12,79.80000305175781,80.4000015258789,76.0,76.80000305175781,44.181358337402344,56860
2007-06-13,77.9800033569336,79.19999694824219,76.45999908447266,76.5199966430664,44.02027893066406,17520
2007-06-14,78.0,78.5999984741211,77.01000213623047,77.5999984741211,45.11323547363281,32805
2007-06-15,78.0,79.4000015258789,77.41999816894531,77.61000061035156,45.119056701660156,36930
2007-06-18,78.0,78.0,72.0,72.0,41.85763931274414,33430
2007-06-19,72.0,75.54000091552734,72.0,74.4000015258789,43.252906799316406,20530
2007-06-20,75.0,75.69999694824219,73.4000015258789,74.5999984741211,43.369171142578125,46960
2007-06-21,74.0,77.70999908447266,74.0,75.25,43.74704360961914,23105
2007-06-22,76.0,76.0,74.2300033569336,74.2300033569336,43.15407180786133,4115
2007-06-25,75.55000305175781,75.55000305175781,73.5999984741211,74.4000015258789,43.252906799316406,8930
2007-06-26,74.04000091552734,74.30000305175781,73.6500015258789,73.80000305175781,42.90408706665039,2905
2007-06-27,72.4000015258789,76.4000015258789,72.4000015258789,76.0,44.183074951171875,24065
2007-06-28,76.94999694824219,76.94999694824219,72.19999694824219,72.5,42.1483268737793,17205
2007-06-29,72.5999984741211,73.4000015258789,71.62000274658203,72.20999908447266,41.9797248840332,21725
2007-07-02,73.01000213623047,74.0,73.0,73.69999694824219,42.845943450927734,16075
2007-07-03,74.0199966430664,74.0199966430664,72.41000366210938,72.8499984741211,42.3517951965332,7205
2007-07-04,72.41999816894531,74.01000213623047,72.19999694824219,73.5999984741211,42.78781509399414,9010
2007-07-05,70.41999816894531,72.55000305175781,70.41999816894531,71.0999984741211,41.33443069458008,12805
2007-07-06,70.0,80.80000305175781,70.0,75.80000305175781,44.06679153442383,219890
2007-07-09,78.58000183105469,79.19999694824219,75.0999984741211,75.9000015258789,44.12493896484375,55375
2007-07-10,77.0,77.0,74.11000061035156,74.26000213623047,43.1715087890625,20270
2007-07-11,72.0,75.9800033569336,72.0,74.19999694824219,43.13663101196289,19790
2007-07-12,76.7300033569336,76.95999908447266,74.80000305175781,75.30000305175781,43.7761116027832,11980
2007-07-13,76.80000305175781,76.80000305175781,74.2699966430664,74.80000305175781,43.48543930053711,16000
2007-07-16,79.0,79.0,74.0,75.0,43.601715087890625,5420
2007-07-17,75.0,75.0,73.0,73.41999816894531,42.683170318603516,15065
2007-07-18,72.5999984741211,74.5999984741211,71.80000305175781,74.58000183105469,43.35753631591797,14215
2007-07-19,73.0199966430664,75.41000366210938,73.0199966430664,74.6500015258789,43.39824676513672,31960
2007-07-20,75.9800033569336,75.9800033569336,72.23999786376953,73.94000244140625,42.9854621887207,42340
2007-07-23,70.47000122070312,70.83999633789062,68.77999877929688,70.62999725341797,41.06118392944336,60885
2007-07-24,70.0,72.9800033569336,68.0,68.4000015258789,39.76475143432617,174465
2007-07-25,66.0,69.79000091552734,66.0,66.5999984741211,38.718318939208984,49070
2007-07-26,66.73999786376953,69.0,65.70999908447266,67.4000015258789,39.18339920043945,13385
2007-07-27,67.19999694824219,68.80000305175781,65.61000061035156,65.80999755859375,38.25905990600586,29960
2007-07-30,66.44999694824219,67.19000244140625,65.80000305175781,65.80000305175781,38.253231048583984,16540
2007-07-31,67.4000015258789,67.4000015258789,66.0,66.41999816894531,38.61366653442383,4285
2007-08-01,73.72000122070312,73.72000122070312,63.0,64.0,37.20679473876953,22075
2007-08-02,61.43000030517578,65.98999786376953,61.43000030517578,63.79999923706055,37.09052658081055,14720
2007-08-03,72.80000305175781,72.80000305175781,64.80000305175781,65.19999694824219,37.9044303894043,21140
2007-08-06,60.189998626708984,67.5999984741211,60.189998626708984,67.5999984741211,39.29967498779297,28545
2007-08-07,66.61000061035156,73.5999984741211,66.61000061035156,71.94999694824219,41.82856750488281,54890
2007-08-08,74.19999694824219,74.4000015258789,70.4000015258789,70.80000305175781,41.16001892089844,71365
2007-08-09,71.0,72.0,70.45999908447266,70.45999908447266,40.962345123291016,11880
2007-08-10,68.0,71.5999984741211,68.0,71.5999984741211,41.625099182128906,10980
2007-08-13,70.0,71.0,68.0199966430664,68.68000030517578,39.92754364013672,40500
2007-08-14,72.0,72.0,66.61000061035156,66.61000061035156,38.72412109375,34935
2007-08-16,72.5999984741211,72.5999984741211,65.19999694824219,66.0,38.3695068359375,9615
2007-08-17,68.0,68.0,62.41999816894531,64.44999694824219,37.46840286254883,25950
2007-08-20,72.80000305175781,72.80000305175781,64.0999984741211,64.25,37.35213088989258,22940
2007-08-21,64.19999694824219,67.5999984741211,63.0,65.0,37.78814697265625,7955
2007-08-22,59.0,66.19999694824219,59.0,65.19000244140625,37.89860153198242,10650
2007-08-23,65.0,68.0,62.79999923706055,64.7300033569336,37.63117599487305,46890
2007-08-24,63.25,64.0,62.41999816894531,63.5099983215332,36.92192840576172,6300
2007-08-27,64.0,64.4000015258789,63.65999984741211,63.81999969482422,37.10215377807617,46855
2007-08-28,64.0,65.0,63.400001525878906,63.79999923706055,37.09052658081055,7000
2007-08-29,63.400001525878906,65.0,62.54999923706055,63.029998779296875,36.642879486083984,11055
